Date,S&P500,Treasury_30y_10y_Spread,VIX
2007-01-04,1.0281710781151612,0.9318526632115697,0.21122952127643804
2007-01-05,1.0281710781151612,0.88167662957512,0.21122952127643801
2007-01-08,0.9725422030909222,0.8445084282907471,0.057764204861020504
2007-01-09,0.9145804973202102,0.8316354498728402,0.1397703032429609
2007-01-10,0.8470327080640174,0.7900854987617045,0.12224413803535429
2007-01-11,0.7858370250926829,0.7563068559430198,0.1308394457705574
2007-01-12,0.7306468752755508,0.7207145769480645,0.12712295038313737
2007-01-16,0.6838564574108607,0.6918782673503747,0.12483447382311402
2007-01-17,0.6410474904234046,0.6609305074821575,0.13311236748193844
2007-01-18,0.6020991388325899,0.6314657919351846,0.14249687599279487
2007-01-19,0.5781396510666407,0.6046416907173894,0.1395467346929361
2007-01-22,0.5521462572724422,0.5916191885433281,0.14013867502364072
2007-01-23,0.5522918867311422,0.5688540936539056,0.14025896514216626
2007-01-24,0.5411208722607558,0.55387328312802,0.1416612383609471
2007-01-25,0.512675843191611,0.5458051149793207,0.13707541355593195
2007-01-26,0.6143042235091631,0.5331465403628957,0.18347724638450363
2007-01-29,0.6511347095611626,0.5270732629499231,0.21172599436506842
2007-01-30,0.6154848316052044,0.5354504250941234,0.1853358450443499
2007-01-31,0.5794001900033943,0.607756768235445,0.18111725966387499
2007-02-01,0.5485878902769994,0.5955615352839924,0.16713628677148692
2007-02-02,0.5231289252027764,0.5741624076543155,0.16026071349633222
2007-02-05,0.4992945040479552,0.5551652322760745,0.15480269513543607
2007-02-06,0.47707355106266236,0.5370222069169065,0.15556730411052863
2007-02-07,0.4566523813510679,0.5206819933324864,0.15665014896948742
2007-02-08,0.4376614417518924,0.5047698284216625,0.15023849624668525
2007-02-09,0.4240208453772423,0.4898633216344612,0.14739789647047952
2007-02-12,0.481277875615501,0.5988202854477425,0.1568367234419241
2007-02-13,0.5197283874021714,0.5773669089930982,0.169947467225799
2007-02-14,0.5053775463962747,0.5615036830173024,0.15960265682970162
2007-02-15,0.48578720151155036,0.5610323417624675,0.14702354033127965
2007-02-16,0.470345380355714,0.5408024919616125,0.14724142726858003
2007-02-20,0.45150590601211754,0.522328671526517,0.14385584656906747
2007-02-21,0.4342870667319365,0.5065158466183897,0.1430800975887071
2007-02-22,0.42212976104079813,0.4937538702037493,0.14247610011306577
2007-02-23,0.4122076829712845,0.4828426261947615,0.14109718628830226
2007-02-26,0.422170879724093,0.4741393609180931,0.14431324133507356
2007-02-27,0.42605174300171067,0.46382405990294207,0.15563186885292352
2007-02-28,1.251729569288197,0.5265468120303007,0.5524471282982303
2007-03-01,1.4880976212233856,0.5094541324225168,0.7107656773559935
2007-03-02,1.369947986887098,0.49803597304068586,0.5447540153844271
2007-03-05,1.3226886150269113,0.5251624501632266,0.5445394513491689
2007-03-06,1.306438336345929,0.5081994318134277,0.504808413822775
2007-03-07,1.2347271612128536,0.5096904892148468,0.43963675886773546
2007-03-08,1.1477220793279452,0.5431416766188658,0.38357697202645685
2007-03-09,1.0586001428373646,0.524508186968386,0.3434984624067127
2007-03-12,0.9792793380969225,0.5180136879371723,0.3063985868676817
2007-03-13,0.9051138598118375,0.5107565036624315,0.2772736041955361
2007-03-14,1.0821769150473535,0.6489984649814643,0.37156649529357977
2007-03-15,1.1376260250024268,0.6316628910032704,0.4270785168572965
2007-03-16,1.04968511909719,0.6491537752278518,0.34490532125153367
