Date,S&P500,Treasury_30y_10y_Spread,VIX
2007-01-04,1.1744125794236153,1.0903991727017968,1.0395038016768214
2007-01-05,1.1744125794236153,1.0316861296139752,1.0395038016768212
2007-01-08,1.1108713536507455,0.9881940867929391,0.2842695007355844
2007-01-09,1.0446654878849413,0.9731308846674902,0.6878383319935443
2007-01-10,0.9675100658902344,0.9245115759441153,0.6015884780335934
2007-01-11,0.897610239472529,0.8849857950577426,0.6438877504711458
2007-01-12,0.834570140810802,0.8433378038002884,0.6255981143407796
2007-01-16,0.7811245066100074,0.8095952505293376,0.6143360517757687
2007-01-17,0.7322266233566064,0.7733820023523388,0.6550732644353718
2007-01-18,0.6877384685838427,0.7389041254038682,0.7012563557710615
2007-01-19,0.6603711126760495,0.7075161400161907,0.6867381053004107
2007-01-22,0.6306805589310635,0.6922779739866325,0.6896511650868219
2007-01-23,0.6308469019374681,0.6656395990440175,0.6902431374340385
2007-01-24,0.6180869827001021,0.6481099357735062,0.6971440115784466
2007-01-25,0.5855960863192058,0.6386690399947244,0.6745762270669317
2007-01-26,0.7016795385888215,0.6238567205860283,0.9029291643769924
2007-01-29,0.7437485940664834,0.6167501286019795,1.0419470475827102
2007-01-30,0.7030280700043345,0.6265525909785356,0.9120757096185224
2007-01-31,0.6618109438633755,0.7111612204915562,0.8913151856434529
2007-02-01,0.6266160690318584,0.6968910762443529,0.8225119502578169
2007-02-02,0.5975359582616885,0.6718510758396513,0.7886758438507144
2007-02-05,0.5703114577643431,0.64962169867104,0.7618158159460529
2007-02-06,0.5449299164351037,0.6283917976116138,0.7655786135493516
2007-02-07,0.5216041498323255,0.6092714408453243,0.7709075152138153
2007-02-08,0.4999120415489142,0.5906519614580366,0.7393544570043904
2007-02-09,0.4843312804146908,0.5732092440518111,0.725375282840833
2007-02-12,0.5497322414060462,0.7007042739985435,0.7718256864628991
2007-02-13,0.593651746329607,0.67560079480991,0.8363463459038337
2007-02-14,0.5772597192036061,0.6570385808856877,0.7854374120134048
2007-02-15,0.554882949464037,0.6564870450746928,0.7235329994917643
2007-02-16,0.5372447670636247,0.6328152648055778,0.7246052658032665
2007-02-20,0.5157256676357277,0.6111982868064537,0.7079441287294329
2007-02-21,0.49605771365010404,0.5926950492469065,0.7041265088751694
2007-02-22,0.4821712184554084,0.5777617351362784,0.7011541134053587
2007-02-23,0.47083787758744555,0.5649940392222662,0.6943681956303971
2007-02-26,0.4822181856381455,0.5548099901422575,0.710195062193928
2007-02-27,0.48665104194899655,0.5427396316648498,0.76589634989022
2007-02-28,1.4297688230089551,0.6161341067029318,2.7187056365094886
2007-03-01,1.6997565900986729,0.5961332584579417,3.497823690780536
2007-03-02,1.564801989865019,0.5827723999925954,2.680846249846572
2007-03-05,1.5108207001850877,0.6145142078775369,2.6797903362176143
2007-03-06,1.4922590696273885,0.5946650816096576,2.4842657509055046
2007-03-07,1.4103480842338656,0.596409829273258,2.163542668838422
2007-03-08,1.3109678693899178,0.6355524410950946,1.8876609587888256
2007-03-09,1.2091697099736818,0.6137486275722505,1.6904263920317388
2007-03-12,1.1185667423547603,0.6061491468277926,1.5078502945643366
2007-03-13,1.0338523669838386,0.5976572166743183,1.3645202807077743
2007-03-14,1.2360999149317662,0.7594198280891262,1.828554939193025
2007-03-15,1.2994358068228893,0.7391347591395067,2.101740983953928
2007-03-16,1.1989866614040656,0.759601563003731,1.6973498329824956
2007-03-19,1.117447811255858,0.7305737164737441,1.5916840884718566
2007-03-20,1.0395358846298435,0.7024927056781717,1.3849370846304616
2007-03-21,0.9699591283814947,0.7365635986675545,1.2222978092502217
2007-03-22,0.9032018945635779,0.7860833070089331,1.0932205069699403
2007-03-23,0.8638447594267865,0.799675005797131,1.0302416321352392
2007-03-26,0.8040504393327127,0.7755589286513072,0.9939608066431668
2007-03-27,0.7504020985105058,0.7721226852234437,0.920612068616267
2007-03-28,0.7440885687155205,0.7377136130614117,0.884962090766244
2007-03-29,0.7973384757061857,0.7624215539049007,1.0086872979636965
2007-03-30,0.79072715868125,0.7708913929075336,1.0880298204814005
2007-04-02,0.740683027943735,0.7412159431615866,0.9593200726928752
